timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2023-03-18 20:00:00,156,141,141,157,121
2023-03-18 20:15:00,126,152,161,191,140
2023-03-18 20:30:00,121,132,122,169,148
2023-03-18 20:45:00,139,153,145,173,161
2023-03-18 21:00:00,168,154,175,125,142
2023-03-18 21:15:00,144,124,147,156,157
2023-03-18 21:30:00,110,155,142,190,171
2023-03-18 21:45:00,160,148,161,169,151
2023-03-18 22:00:00,160,164,115,162,161
2023-03-18 22:15:00,158,148,163,128,118
2023-03-18 22:30:00,118,126,162,198,129
2023-03-18 22:45:00,131,146,185,144,153
2023-03-18 23:00:00,154,138,183,138,157
2023-03-18 23:15:00,150,146,155,160,164
2023-03-18 23:30:00,144,145,190,107,213
2023-03-18 23:45:00,155,161,142,143,145
2023-03-19 00:00:00,165,209,139,146,132
2023-03-19 00:15:00,139,149,149,154,146
2023-03-19 00:30:00,131,180,152,176,139
2023-03-19 00:45:00,119,175,154,150,164
2023-03-19 01:00:00,136,160,140,134,147
2023-03-19 01:15:00,167,102,150,157,137
2023-03-19 01:30:00,175,131,122,124,145
2023-03-19 01:45:00,209,193,147,185,128
2023-03-19 02:00:00,138,122,147,170,163
2023-03-19 02:15:00,126,140,135,169,126
2023-03-19 02:30:00,158,168,159,141,176
2023-03-19 02:45:00,181,143,128,160,131
2023-03-19 03:00:00,145,125,130,161,132
2023-03-19 03:15:00,129,124,126,122,156
2023-03-19 03:30:00,147,144,178,165,145
2023-03-19 03:45:00,160,161,124,136,176
2023-03-19 04:00:00,153,146,140,168,128
2023-03-19 04:15:00,111,105,174,162,175
2023-03-19 04:30:00,112,142,124,169,166
2023-03-19 04:45:00,139,137,196,170,123
2023-03-19 05:00:00,117,127,150,163,133
2023-03-19 05:15:00,137,149,175,128,152
2023-03-19 05:30:00,135,156,158,174,180
2023-03-19 05:45:00,185,146,148,149,149
2023-03-19 06:00:00,142,171,172,153,163
2023-03-19 06:15:00,100,175,149,152,154
2023-03-19 06:30:00,160,117,128,162,130
2023-03-19 06:45:00,158,170,127,150,150
2023-03-19 07:00:00,98,109,151,147,143
2023-03-19 07:15:00,147,133,188,128,123
2023-03-19 07:30:00,122,113,137,135,139
2023-03-19 07:45:00,145,124,117,158,110
2023-03-19 08:00:00,139,134,169,136,164
2023-03-19 08:15:00,160,149,168,118,146
2023-03-19 08:30:00,147,103,149,155,136
2023-03-19 08:45:00,154,131,141,144,198
2023-03-19 09:00:00,169,151,144,136,150
2023-03-19 09:15:00,141,175,153,164,146
2023-03-19 09:30:00,208,157,162,122,189
2023-03-19 09:45:00,104,184,152,131,131
2023-03-19 10:00:00,178,153,131,161,129
2023-03-19 10:15:00,146,139,161,127,128
2023-03-19 10:30:00,137,150,151,109,135
2023-03-19 10:45:00,112,161,126,167,135
2023-03-19 11:00:00,171,178,150,166,131
2023-03-19 11:15:00,151,136,154,167,125
2023-03-19 11:30:00,163,156,155,166,179
2023-03-19 11:45:00,148,120,108,155,117
2023-03-19 12:00:00,157,166,155,164,153
2023-03-19 12:15:00,176,131,142,134,161
2023-03-19 12:30:00,127,133,147,114,136
2023-03-19 12:45:00,133,122,124,169,146
2023-03-19 13:00:00,142,142,159,162,143
2023-03-19 13:15:00,135,148,154,148,122
2023-03-19 13:30:00,145,149,178,158,169
2023-03-19 13:45:00,157,142,177,138,124
2023-03-19 14:00:00,179,120,115,109,174
2023-03-19 14:15:00,133,162,175,139,122
2023-03-19 14:30:00,168,135,148,157,141
2023-03-19 14:45:00,121,134,157,143,180
2023-03-19 15:00:00,172,140,132,159,164
2023-03-19 15:15:00,156,159,157,173,131
2023-03-19 15:30:00,168,160,129,109,162
2023-03-19 15:45:00,159,155,142,148,132
2023-03-19 16:00:00,150,136,126,155,133
2023-03-19 16:15:00,128,144,159,142,144
2023-03-19 16:30:00,143,132,144,139,131
2023-03-19 16:45:00,145,169,114,114,129
2023-03-19 17:00:00,155,159,188,139,164
2023-03-19 17:15:00,142,137,163,123,157
2023-03-19 17:30:00,129,135,120,129,138
2023-03-19 17:45:00,111,140,180,193,159
2023-03-19 18:00:00,116,187,122,162,166
2023-03-19 18:15:00,156,135,143,161,136
2023-03-19 18:30:00,152,181,161,156,138
2023-03-19 18:45:00,187,138,141,118,170
2023-03-19 19:00:00,178,146,157,164,204
2023-03-19 19:15:00,165,155,122,137,181
2023-03-19 19:30:00,138,183,171,155,177
2023-03-19 19:45:00,139,153,198,150,146
2023-03-19 20:00:00,146,145,129,163,169
2023-03-19 20:15:00,144,155,143,133,115
2023-03-19 20:30:00,165,136,147,166,147
2023-03-19 20:45:00,146,174,154,161,165
2023-03-19 21:00:00,142,148,124,140,151
2023-03-19 21:15:00,134,157,114,150,186
2023-03-19 21:30:00,164,165,150,218,166
2023-03-19 21:45:00,109,161,129,166,133
2023-03-19 22:00:00,158,163,125,148,166
2023-03-19 22:15:00,115,118,183,148,151
2023-03-19 22:30:00,155,145,156,144,144
2023-03-19 22:45:00,144,167,159,172,159
2023-03-19 23:00:00,136,135,138,178,126
2023-03-19 23:15:00,152,122,126,129,102
2023-03-19 23:30:00,152,162,146,157,181
2023-03-19 23:45:00,161,144,137,131,150
2023-03-20 00:00:00,165,173,159,161,128
2023-03-20 00:15:00,161,132,181,140,158
2023-03-20 00:30:00,166,153,131,169,178
2023-03-20 00:45:00,133,129,169,172,156
2023-03-20 01:00:00,171,162,152,113,160
2023-03-20 01:15:00,130,111,150,170,131
2023-03-20 01:30:00,142,153,157,111,137
2023-03-20 01:45:00,153,193,125,179,148
2023-03-20 02:00:00,133,161,166,162,132
2023-03-20 02:15:00,157,175,161,158,130
2023-03-20 02:30:00,155,144,153,156,178
2023-03-20 02:45:00,130,174,177,162,151
2023-03-20 03:00:00,134,140,122,164,147
2023-03-20 03:15:00,144,163,146,133,146
2023-03-20 03:30:00,201,94,126,130,115
2023-03-20 03:45:00,152,147,162,148,135
2023-03-20 04:00:00,149,114,146,168,142
2023-03-20 04:15:00,185,136,147,145,148
2023-03-20 04:30:00,151,141,122,143,156
2023-03-20 04:45:00,134,169,126,124,164
2023-03-20 05:00:00,193,154,144,140,149
2023-03-20 05:15:00,127,131,151,135,152
2023-03-20 05:30:00,207,140,129,168,138
2023-03-20 05:45:00,158,153,153,137,176
2023-03-20 06:00:00,128,126,117,129,112
2023-03-20 06:15:00,161,102,150,142,146
2023-03-20 06:30:00,150,176,159,163,153
2023-03-20 06:45:00,111,141,171,141,151
2023-03-20 07:00:00,134,183,124,152,151
2023-03-20 07:15:00,205,145,124,163,124
2023-03-20 07:30:00,127,133,170,166,159
2023-03-20 07:45:00,162,196,146,153,156
2023-03-20 08:00:00,175,135,157,137,150
2023-03-20 08:15:00,131,117,171,164,155
2023-03-20 08:30:00,99,126,140,139,173
2023-03-20 08:45:00,143,149,155,128,134
2023-03-20 09:00:00,154,138,153,160,131
2023-03-20 09:15:00,109,144,142,152,124
2023-03-20 09:30:00,177,138,128,129,158
2023-03-20 09:45:00,156,159,142,151,170
2023-03-20 10:00:00,145,122,125,168,153
2023-03-20 10:15:00,157,143,107,130,139
2023-03-20 10:30:00,135,177,170,172,141
2023-03-20 10:45:00,167,136,124,149,156
2023-03-20 11:00:00,116,134,151,150,130
2023-03-20 11:15:00,120,130,136,151,125
2023-03-20 11:30:00,143,95,163,161,171
2023-03-20 11:45:00,154,152,151,130,153
2023-03-20 12:00:00,137,142,154,168,116
2023-03-20 12:15:00,123,163,128,135,135
2023-03-20 12:30:00,151,127,135,149,132
2023-03-20 12:45:00,127,181,147,151,168
2023-03-20 13:00:00,141,151,127,128,160
2023-03-20 13:15:00,137,131,138,159,169
2023-03-20 13:30:00,165,140,171,171,153
2023-03-20 13:45:00,128,146,149,140,184
2023-03-20 14:00:00,168,141,122,144,120
2023-03-20 14:15:00,157,142,144,126,156
2023-03-20 14:30:00,133,170,137,146,183
2023-03-20 14:45:00,140,162,154,170,182
2023-03-20 15:00:00,146,158,173,164,148
2023-03-20 15:15:00,154,118,141,112,144
2023-03-20 15:30:00,125,141,142,164,160
2023-03-20 15:45:00,153,129,120,143,137
2023-03-20 16:00:00,137,141,167,123,127
2023-03-20 16:15:00,120,127,146,168,109
2023-03-20 16:30:00,130,164,148,164,146
2023-03-20 16:45:00,146,141,146,189,145
2023-03-20 17:00:00,123,137,154,140,131
2023-03-20 17:15:00,139,137,121,164,166
2023-03-20 17:30:00,157,153,136,163,151
2023-03-20 17:45:00,156,155,162,144,153
2023-03-20 18:00:00,145,162,140,101,159
2023-03-20 18:15:00,162,176,143,139,200
2023-03-20 18:30:00,198,162,142,172,128
2023-03-20 18:45:00,141,137,181,177,181
2023-03-20 19:00:00,151,168,189,161,147
2023-03-20 19:15:00,182,121,154,125,156
2023-03-20 19:30:00,140,150,160,162,118
2023-03-20 19:45:00,119,108,125,144,126
2023-03-20 20:00:00,131,164,142,180,146
2023-03-20 20:15:00,140,141,155,116,172
2023-03-20 20:30:00,123,101,152,159,146
2023-03-20 20:45:00,158,157,139,151,155
2023-03-20 21:00:00,135,148,123,153,125
2023-03-20 21:15:00,157,122,147,125,158
2023-03-20 21:30:00,193,140,138,130,126
2023-03-20 21:45:00,160,136,144,155,132
2023-03-20 22:00:00,149,149,169,141,161
2023-03-20 22:15:00,145,151,121,144,169
2023-03-20 22:30:00,172,165,148,142,163
2023-03-20 22:45:00,110,148,124,150,149
2023-03-20 23:00:00,166,117,185,178,163
2023-03-20 23:15:00,136,134,157,146,132
2023-03-20 23:30:00,162,147,121,157,152
2023-03-20 23:45:00,166,138,122,144,98
2023-03-21 00:00:00,122,157,147,123,152
2023-03-21 00:15:00,134,150,162,179,131
2023-03-21 00:30:00,139,126,136,167,156
2023-03-21 00:45:00,179,149,147,168,134
2023-03-21 01:00:00,126,146,121,165,139
2023-03-21 01:15:00,193,191,125,141,159
2023-03-21 01:30:00,147,147,116,152,136
2023-03-21 01:45:00,149,170,192,135,152
2023-03-21 02:00:00,132,198,170,135,146
2023-03-21 02:15:00,122,141,131,145,186
2023-03-21 02:30:00,159,159,153,159,142
2023-03-21 02:45:00,148,183,118,164,164
2023-03-21 03:00:00,135,178,128,225,169
2023-03-21 03:15:00,191,160,134,111,170
2023-03-21 03:30:00,148,165,157,135,146
2023-03-21 03:45:00,142,154,136,153,190
2023-03-21 04:00:00,148,175,148,148,162
2023-03-21 04:15:00,171,143,157,147,200
2023-03-21 04:30:00,186,143,156,171,151
2023-03-21 04:45:00,174,144,133,139,110
2023-03-21 05:00:00,147,98,138,128,177
2023-03-21 05:15:00,153,170,124,171,131
2023-03-21 05:30:00,166,136,174,122,140
2023-03-21 05:45:00,171,169,157,137,146
2023-03-21 06:00:00,130,141,180,120,130
2023-03-21 06:15:00,170,135,156,146,172
2023-03-21 06:30:00,179,185,182,152,174
2023-03-21 06:45:00,145,129,159,144,152
2023-03-21 07:00:00,156,169,135,158,121
2023-03-21 07:15:00,166,140,151,136,141
2023-03-21 07:30:00,156,119,140,129,132
2023-03-21 07:45:00,128,147,166,152,169
2023-03-21 08:00:00,126,175,111,140,146
2023-03-21 08:15:00,135,178,154,128,149
2023-03-21 08:30:00,172,151,207,160,155
2023-03-21 08:45:00,159,150,123,139,151
2023-03-21 09:00:00,144,143,170,142,189
2023-03-21 09:15:00,144,167,159,154,102
2023-03-21 09:30:00,152,143,141,164,145
2023-03-21 09:45:00,144,155,133,111,149
2023-03-21 10:00:00,185,155,147,159,130
2023-03-21 10:15:00,144,143,133,157,152
2023-03-21 10:30:00,173,134,163,132,116
2023-03-21 10:45:00,99,148,157,164,131
2023-03-21 11:00:00,141,150,154,124,162
2023-03-21 11:15:00,123,162,121,150,140
2023-03-21 11:30:00,157,125,152,183,96
2023-03-21 11:45:00,182,128,163,131,168
2023-03-21 12:00:00,166,136,142,179,125
2023-03-21 12:15:00,166,144,149,161,133
2023-03-21 12:30:00,151,168,133,136,132
2023-03-21 12:45:00,152,170,131,133,137
2023-03-21 13:00:00,153,141,163,108,120
2023-03-21 13:15:00,164,144,148,144,122
2023-03-21 13:30:00,132,119,123,132,159
2023-03-21 13:45:00,140,141,165,98,146
2023-03-21 14:00:00,138,134,148,148,152
2023-03-21 14:15:00,120,175,129,145,134
2023-03-21 14:30:00,140,112,129,138,161
2023-03-21 14:45:00,194,164,108,153,192
2023-03-21 15:00:00,128,142,132,156,168
2023-03-21 15:15:00,131,143,144,143,154
2023-03-21 15:30:00,144,171,162,162,144
2023-03-21 15:45:00,110,163,118,152,124
2023-03-21 16:00:00,143,129,133,166,128
2023-03-21 16:15:00,163,148,157,145,171
2023-03-21 16:30:00,147,151,163,163,153
2023-03-21 16:45:00,141,126,140,162,131
2023-03-21 17:00:00,89,126,116,160,191
2023-03-21 17:15:00,132,137,156,149,163
2023-03-21 17:30:00,193,148,149,135,181
2023-03-21 17:45:00,153,154,130,124,148
2023-03-21 18:00:00,135,103,139,144,152
2023-03-21 18:15:00,176,136,115,125,171
2023-03-21 18:30:00,135,162,164,154,146
2023-03-21 18:45:00,188,143,160,160,143
2023-03-21 19:00:00,126,144,162,144,172
2023-03-21 19:15:00,142,167,191,183,116
2023-03-21 19:30:00,163,173,153,147,164
2023-03-21 19:45:00,144,157,158,113,137
2023-03-21 20:00:00,139,162,142,165,140
2023-03-21 20:15:00,127,165,140,169,165
2023-03-21 20:30:00,141,151,114,112,141
2023-03-21 20:45:00,141,175,139,149,138
2023-03-21 21:00:00,148,199,173,135,135
2023-03-21 21:15:00,179,125,130,136,120
2023-03-21 21:30:00,143,185,159,106,143
2023-03-21 21:45:00,154,161,171,159,192
2023-03-21 22:00:00,150,125,160,137,122
2023-03-21 22:15:00,113,153,153,133,161
2023-03-21 22:30:00,157,122,160,188,161
2023-03-21 22:45:00,146,106,138,145,134
2023-03-21 23:00:00,175,143,183,162,162
2023-03-21 23:15:00,161,169,108,168,158
2023-03-21 23:30:00,149,134,170,116,152
2023-03-21 23:45:00,144,145,169,125,132
2023-03-22 00:00:00,130,146,143,123,167
2023-03-22 00:15:00,137,125,136,170,134
2023-03-22 00:30:00,163,142,155,138,129
2023-03-22 00:45:00,157,184,152,133,119
2023-03-22 01:00:00,154,137,117,173,138
2023-03-22 01:15:00,141,134,132,145,152
2023-03-22 01:30:00,172,183,159,147,142
2023-03-22 01:45:00,152,174,145,167,151
2023-03-22 02:00:00,172,138,142,145,140
2023-03-22 02:15:00,136,156,143,99,145
2023-03-22 02:30:00,162,120,123,134,139
2023-03-22 02:45:00,157,175,140,128,162
2023-03-22 03:00:00,143,136,140,174,152
2023-03-22 03:15:00,173,122,147,152,151
2023-03-22 03:30:00,121,145,154,123,183
2023-03-22 03:45:00,141,157,134,167,170
2023-03-22 04:00:00,176,146,210,141,152
2023-03-22 04:15:00,161,150,173,126,135
2023-03-22 04:30:00,151,102,174,160,126
2023-03-22 04:45:00,161,146,91,142,163
2023-03-22 05:00:00,151,149,167,186,172
2023-03-22 05:15:00,146,142,175,134,127
2023-03-22 05:30:00,147,139,150,138,129
2023-03-22 05:45:00,164,167,137,181,137
2023-03-22 06:00:00,173,168,109,163,177
2023-03-22 06:15:00,166,145,164,130,144
2023-03-22 06:30:00,108,148,146,166,142
2023-03-22 06:45:00,142,148,137,165,182
2023-03-22 07:00:00,152,197,146,181,140
2023-03-22 07:15:00,156,141,118,137,158
2023-03-22 07:30:00,164,140,160,177,166
2023-03-22 07:45:00,152,140,124,140,123
2023-03-22 08:00:00,161,151,176,128,143
2023-03-22 08:15:00,157,141,161,127,189
2023-03-22 08:30:00,147,169,152,127,176
2023-03-22 08:45:00,144,136,166,165,157
2023-03-22 09:00:00,166,125,169,133,142
2023-03-22 09:15:00,147,160,151,151,154
2023-03-22 09:30:00,150,164,115,181,141
2023-03-22 09:45:00,152,144,178,142,169
2023-03-22 10:00:00,155,166,135,201,155
2023-03-22 10:15:00,123,158,178,140,170
2023-03-22 10:30:00,141,159,123,141,152
2023-03-22 10:45:00,132,133,167,148,171
2023-03-22 11:00:00,135,149,145,179,111
2023-03-22 11:15:00,142,119,129,146,165
2023-03-22 11:30:00,175,139,138,132,143
2023-03-22 11:45:00,152,154,176,128,135
2023-03-22 12:00:00,140,156,171,127,116
2023-03-22 12:15:00,168,148,123,136,146
2023-03-22 12:30:00,126,131,148,168,149
2023-03-22 12:45:00,174,153,134,147,158
2023-03-22 13:00:00,161,157,165,151,158
2023-03-22 13:15:00,159,156,164,163,132
2023-03-22 13:30:00,157,155,135,155,123
2023-03-22 13:45:00,136,172,166,165,194
2023-03-22 14:00:00,107,125,160,151,138
2023-03-22 14:15:00,121,141,150,117,149
2023-03-22 14:30:00,140,133,136,161,145
2023-03-22 14:45:00,133,139,135,193,148
2023-03-22 15:00:00,159,153,169,141,167
2023-03-22 15:15:00,139,127,161,219,153
2023-03-22 15:30:00,152,128,164,120,186
2023-03-22 15:45:00,124,163,157,168,176
2023-03-22 16:00:00,179,140,115,113,135
2023-03-22 16:15:00,123,146,107,158,162
2023-03-22 16:30:00,166,155,169,156,154
2023-03-22 16:45:00,169,121,185,144,162
2023-03-22 17:00:00,151,139,192,135,151
2023-03-22 17:15:00,143,154,130,140,192
2023-03-22 17:30:00,115,156,159,171,168
2023-03-22 17:45:00,135,127,120,149,178
2023-03-22 18:00:00,152,161,127,165,160
2023-03-22 18:15:00,146,121,137,134,125
2023-03-22 18:30:00,165,118,142,129,180
2023-03-22 18:45:00,128,172,132,137,132
2023-03-22 19:00:00,142,171,124,155,138
2023-03-22 19:15:00,141,138,156,122,182
2023-03-22 19:30:00,133,147,117,147,124
2023-03-22 19:45:00,149,125,161,149,129
2023-03-22 20:00:00,129,158,159,118,141
2023-03-22 20:15:00,141,168,110,178,167
2023-03-22 20:30:00,141,187,195,133,139
2023-03-22 20:45:00,123,150,167,198,160
2023-03-22 21:00:00,150,186,127,115,169
2023-03-22 21:15:00,127,138,178,152,175
2023-03-22 21:30:00,152,136,149,135,145
2023-03-22 21:45:00,134,158,152,143,154
2023-03-22 22:00:00,165,115,116,116,167
2023-03-22 22:15:00,104,131,173,146,129
2023-03-22 22:30:00,141,142,155,146,158
2023-03-22 22:45:00,134,178,138,173,140
2023-03-22 23:00:00,128,124,113,167,153
2023-03-22 23:15:00,114,127,137,141,162
2023-03-22 23:30:00,122,139,171,189,138
2023-03-22 23:45:00,148,132,201,155,122
2023-03-23 00:00:00,146,158,125,124,141
2023-03-23 00:15:00,145,134,173,168,168
2023-03-23 00:30:00,149,146,147,135,129
2023-03-23 00:45:00,150,160,166,135,109
2023-03-23 01:00:00,143,178,144,108,168
2023-03-23 01:15:00,156,143,171,157,152
2023-03-23 01:30:00,146,147,157,167,156
2023-03-23 01:45:00,146,144,139,167,172
2023-03-23 02:00:00,149,167,151,154,123
2023-03-23 02:15:00,161,145,133,177,151
2023-03-23 02:30:00,163,148,171,141,147
2023-03-23 02:45:00,152,111,167,85,142
2023-03-23 03:00:00,123,115,135,149,141
2023-03-23 03:15:00,170,130,170,142,160
2023-03-23 03:30:00,166,154,163,149,135
2023-03-23 03:45:00,141,149,144,131,115
2023-03-23 04:00:00,160,150,151,162,145
2023-03-23 04:15:00,135,157,116,163,133
2023-03-23 04:30:00,216,153,120,160,149
2023-03-23 04:45:00,156,136,160,173,125
2023-03-23 05:00:00,168,147,145,136,127
2023-03-23 05:15:00,182,169,123,172,158
2023-03-23 05:30:00,131,128,166,173,196
2023-03-23 05:45:00,157,172,181,164,137
2023-03-23 06:00:00,138,190,158,169,138
2023-03-23 06:15:00,138,113,147,122,157
2023-03-23 06:30:00,135,161,153,149,142
2023-03-23 06:45:00,161,172,138,123,154
2023-03-23 07:00:00,155,147,166,160,127
2023-03-23 07:15:00,127,117,137,164,128
2023-03-23 07:30:00,162,144,133,136,146
2023-03-23 07:45:00,186,175,144,133,143
2023-03-23 08:00:00,148,154,180,118,162
2023-03-23 08:15:00,166,145,188,154,161
2023-03-23 08:30:00,109,165,157,142,136
2023-03-23 08:45:00,180,109,171,129,166
2023-03-23 09:00:00,145,102,159,164,139
2023-03-23 09:15:00,157,148,145,144,163
2023-03-23 09:30:00,153,175,138,157,159
2023-03-23 09:45:00,117,124,156,149,181
2023-03-23 10:00:00,119,155,147,174,217
2023-03-23 10:15:00,166,129,154,135,120
2023-03-23 10:30:00,171,152,145,165,164
2023-03-23 10:45:00,122,136,164,151,153
2023-03-23 11:00:00,100,131,186,177,130
2023-03-23 11:15:00,150,130,159,104,158
2023-03-23 11:30:00,118,183,161,123,112
2023-03-23 11:45:00,125,129,123,165,136
2023-03-23 12:00:00,133,164,137,153,153
2023-03-23 12:15:00,145,171,158,173,173
2023-03-23 12:30:00,209,155,179,178,113
2023-03-23 12:45:00,108,146,134,156,154
2023-03-23 13:00:00,144,127,186,163,158
2023-03-23 13:15:00,158,97,165,138,167
2023-03-23 13:30:00,153,146,159,135,188
2023-03-23 13:45:00,167,114,150,154,129
2023-03-23 14:00:00,132,185,156,113,165
2023-03-23 14:15:00,141,126,121,150,143
2023-03-23 14:30:00,128,157,125,156,175
2023-03-23 14:45:00,133,113,156,145,146
2023-03-23 15:00:00,132,135,132,112,148
2023-03-23 15:15:00,93,108,167,151,172
2023-03-23 15:30:00,149,155,151,163,135
2023-03-23 15:45:00,166,108,149,168,177
2023-03-23 16:00:00,148,99,144,154,166
2023-03-23 16:15:00,143,164,176,122,161
2023-03-23 16:30:00,134,119,160,158,143
2023-03-23 16:45:00,184,160,193,145,136
2023-03-23 17:00:00,182,160,145,126,136
2023-03-23 17:15:00,139,124,92,126,136
2023-03-23 17:30:00,180,149,159,157,146
2023-03-23 17:45:00,142,164,146,110,152
2023-03-23 18:00:00,167,165,154,152,145
2023-03-23 18:15:00,123,159,109,179,150
2023-03-23 18:30:00,175,186,155,171,143
2023-03-23 18:45:00,81,164,162,138,155
2023-03-23 19:00:00,180,177,164,120,151
2023-03-23 19:15:00,133,170,153,143,129
2023-03-23 19:30:00,151,148,128,147,154
2023-03-23 19:45:00,167,151,118,136,136
2023-03-23 20:00:00,173,130,162,155,140
2023-03-23 20:15:00,140,158,164,143,150
2023-03-23 20:30:00,129,170,172,187,153
2023-03-23 20:45:00,162,152,164,128,160
2023-03-23 21:00:00,145,172,142,172,149
2023-03-23 21:15:00,193,162,142,158,168
2023-03-23 21:30:00,158,180,127,170,157
2023-03-23 21:45:00,130,144,120,129,148
2023-03-23 22:00:00,141,129,140,166,131
2023-03-23 22:15:00,130,133,154,163,131
2023-03-23 22:30:00,131,123,138,138,150
2023-03-23 22:45:00,178,141,176,115,145
2023-03-23 23:00:00,144,123,151,112,191
2023-03-23 23:15:00,161,158,142,165,136
2023-03-23 23:30:00,151,152,154,177,171
2023-03-23 23:45:00,158,155,153,166,129
2023-03-24 00:00:00,174,163,141,142,153
2023-03-24 00:15:00,174,130,163,164,149
2023-03-24 00:30:00,158,166,149,128,142
2023-03-24 00:45:00,143,175,128,152,95
2023-03-24 01:00:00,142,131,172,155,130
2023-03-24 01:15:00,132,127,166,111,158
2023-03-24 01:30:00,177,167,147,148,133
2023-03-24 01:45:00,148,150,141,140,141
2023-03-24 02:00:00,135,123,142,155,156
2023-03-24 02:15:00,158,160,165,162,159
2023-03-24 02:30:00,153,124,116,141,163
2023-03-24 02:45:00,138,148,146,155,131
2023-03-24 03:00:00,148,156,145,162,158
2023-03-24 03:15:00,149,177,136,112,149
2023-03-24 03:30:00,160,157,138,150,128
2023-03-24 03:45:00,152,184,159,150,157
2023-03-24 04:00:00,125,144,165,158,186
2023-03-24 04:15:00,151,148,93,152,122
2023-03-24 04:30:00,155,198,131,98,135
2023-03-24 04:45:00,149,124,124,175,139
2023-03-24 05:00:00,160,173,169,172,128
2023-03-24 05:15:00,121,134,120,196,160
2023-03-24 05:30:00,145,171,181,123,120
2023-03-24 05:45:00,125,174,164,136,115
2023-03-24 06:00:00,157,120,166,146,162
2023-03-24 06:15:00,121,131,150,171,177
2023-03-24 06:30:00,123,158,170,159,168
2023-03-24 06:45:00,166,152,145,175,152
2023-03-24 07:00:00,167,136,157,168,146
2023-03-24 07:15:00,146,142,167,139,127
2023-03-24 07:30:00,141,168,159,139,135
2023-03-24 07:45:00,170,163,138,178,160
2023-03-24 08:00:00,148,171,149,117,124
2023-03-24 08:15:00,192,160,127,138,115
2023-03-24 08:30:00,166,137,164,153,166
2023-03-24 08:45:00,152,134,142,148,159
2023-03-24 09:00:00,159,138,126,175,139
2023-03-24 09:15:00,156,119,139,158,137
2023-03-24 09:30:00,123,172,138,151,151
2023-03-24 09:45:00,183,137,117,166,175
2023-03-24 10:00:00,147,145,154,168,138
2023-03-24 10:15:00,153,152,146,179,164
2023-03-24 10:30:00,157,146,178,157,161
2023-03-24 10:45:00,122,170,138,134,170
2023-03-24 11:00:00,155,156,124,128,177
2023-03-24 11:15:00,162,146,102,164,191
2023-03-24 11:30:00,128,145,150,154,153
2023-03-24 11:45:00,177,160,156,134,142
2023-03-24 12:00:00,165,176,158,156,133
2023-03-24 12:15:00,134,165,113,155,110
2023-03-24 12:30:00,152,164,133,133,146
2023-03-24 12:45:00,142,114,197,146,131
2023-03-24 13:00:00,158,156,137,111,148
2023-03-24 13:15:00,151,162,152,179,154
2023-03-24 13:30:00,167,147,145,126,150
2023-03-24 13:45:00,136,137,160,155,157
2023-03-24 14:00:00,183,148,152,142,179
2023-03-24 14:15:00,149,151,150,142,137
2023-03-24 14:30:00,154,131,157,165,150
2023-03-24 14:45:00,142,148,170,165,176
2023-03-24 15:00:00,166,146,139,134,120
2023-03-24 15:15:00,171,177,134,106,135
2023-03-24 15:30:00,156,162,137,123,117
2023-03-24 15:45:00,130,140,118,133,130
2023-03-24 16:00:00,161,141,165,151,154
2023-03-24 16:15:00,151,144,143,174,181
2023-03-24 16:30:00,150,129,131,118,97
2023-03-24 16:45:00,161,190,178,171,131
2023-03-24 17:00:00,151,135,113,144,121
2023-03-24 17:15:00,167,145,151,143,101
2023-03-24 17:30:00,130,160,130,157,164
2023-03-24 17:45:00,133,149,134,163,158
2023-03-24 18:00:00,140,116,160,127,163
2023-03-24 18:15:00,174,135,187,157,171
2023-03-24 18:30:00,125,176,164,138,168
2023-03-24 18:45:00,127,140,178,143,125
2023-03-24 19:00:00,155,102,126,153,141
2023-03-24 19:15:00,156,147,105,145,180
2023-03-24 19:30:00,152,146,187,176,170
2023-03-24 19:45:00,123,169,134,155,161
2023-03-24 20:00:00,141,171,146,130,128
2023-03-24 20:15:00,120,126,182,157,134
2023-03-24 20:30:00,135,104,106,138,124
2023-03-24 20:45:00,174,194,130,153,139
2023-03-24 21:00:00,123,151,169,146,119
2023-03-24 21:15:00,181,143,156,159,169
2023-03-24 21:30:00,119,142,176,159,119
2023-03-24 21:45:00,164,161,142,175,154
2023-03-24 22:00:00,134,156,103,147,169
2023-03-24 22:15:00,143,155,136,134,164
2023-03-24 22:30:00,104,209,103,140,164
2023-03-24 22:45:00,148,159,155,165,124
2023-03-24 23:00:00,141,186,100,163,181
2023-03-24 23:15:00,144,132,157,131,173
2023-03-24 23:30:00,157,121,142,142,136
2023-03-24 23:45:00,107,168,139,164,134
2023-03-25 00:00:00,161,139,143,169,131
2023-03-25 00:15:00,145,137,146,143,145
2023-03-25 00:30:00,176,157,129,144,118
2023-03-25 00:45:00,137,156,149,164,103
2023-03-25 01:00:00,172,113,128,143,163
2023-03-25 01:15:00,141,143,118,171,173
2023-03-25 01:30:00,157,174,173,134,145
2023-03-25 01:45:00,136,170,146,136,139
2023-03-25 02:00:00,132,144,147,153,138
2023-03-25 02:15:00,144,150,171,121,131
2023-03-25 02:30:00,176,162,133,128,170
2023-03-25 02:45:00,157,151,110,116,139
2023-03-25 03:00:00,117,136,151,156,168
2023-03-25 03:15:00,161,153,160,165,138
2023-03-25 03:30:00,174,146,148,137,161
